datetime,surge,flood_depth
2019-09-07 16:12:00,13.316440713793105,0.0
2019-09-07 16:18:00,13.316440713793105,0.0
2019-09-07 16:24:00,13.316440713793105,0.0
2019-09-07 16:30:00,13.316440713793105,0.0
2019-09-07 16:36:00,13.316440713793105,0.0
2019-09-07 16:42:00,13.316440713793105,0.0
2019-09-07 16:48:00,13.316440713793105,0.0
2019-09-07 16:54:00,13.316440713793105,0.0
2019-09-07 17:00:00,13.316440713793105,0.0
2019-09-07 17:06:00,13.316440713793105,0.0
2019-09-07 17:12:00,13.316440713793105,0.0
2019-09-07 17:18:00,13.316440713793105,0.0
2019-09-07 17:24:00,13.316440713793105,0.0
2019-09-07 17:30:00,13.316440713793105,0.0
2019-09-07 17:36:00,13.316440713793105,0.0
2019-09-07 17:42:00,13.316440713793105,0.0
2019-09-07 17:48:00,13.316440713793105,0.0
2019-09-07 17:54:00,13.316440713793105,0.0
2019-09-07 18:00:00,13.316440713793105,0.0
2019-09-07 18:06:00,13.316440713793105,0.0
2019-09-07 18:12:00,13.316440713793105,0.0
2019-09-07 18:18:00,13.316440713793105,0.0
2019-09-07 18:24:00,13.316440713793105,0.0
2019-09-07 18:30:00,13.316440713793105,0.0
2019-09-07 18:36:00,13.316440713793105,0.0
2019-09-07 18:42:00,13.316440713793105,0.0
2019-09-07 18:48:00,13.316440713793105,0.0
2019-09-07 18:54:00,13.316440713793105,0.0
2019-09-07 19:00:00,13.316440713793105,0.0
2019-09-07 19:06:00,13.316440713793105,0.0
2019-09-07 19:12:00,13.316440713793105,0.0
2019-09-07 19:18:00,13.316440713793105,0.0
2019-09-07 19:24:00,13.316440713793105,0.0
2019-09-07 19:30:00,13.316440713793105,0.0
2019-09-07 19:36:00,13.316440713793105,0.0
2019-09-07 19:42:00,13.316440713793105,0.0
2019-09-07 19:48:00,13.316440713793105,0.0
2019-09-07 19:54:00,13.316440713793105,0.0
2019-09-07 20:00:00,13.316440713793105,0.0
2019-09-07 20:06:00,13.316440713793105,0.0
2019-09-07 20:12:00,13.316440713793105,0.0
2019-09-07 20:18:00,13.316440713793105,0.0
2019-09-07 20:24:00,13.316440713793105,0.0
2019-09-07 20:30:00,13.316440713793105,0.0
2019-09-07 20:36:00,13.316440713793105,0.0
2019-09-07 20:42:00,13.316440713793105,0.0
2019-09-07 20:48:00,13.316440713793105,0.0
2019-09-07 20:54:00,13.316440713793105,0.0
2019-09-07 21:00:00,13.316440713793105,0.0
2019-09-07 21:06:00,13.316440713793105,0.0
2019-09-07 21:12:00,13.316440713793105,0.0
2019-09-07 21:18:00,13.316440713793105,0.0
2019-09-07 21:24:00,13.316440713793105,0.0
2019-09-07 21:30:00,13.316440713793105,0.0
2019-09-07 21:36:00,13.316440713793105,0.0
2019-09-07 21:42:00,13.316440713793105,0.0
2019-09-07 21:48:00,13.316440713793105,0.0
2019-09-07 21:54:00,13.316440713793105,0.0
2019-09-07 22:00:00,13.316440713793105,0.0
2019-09-07 22:06:00,13.316440713793105,0.0
2019-09-07 22:12:00,13.316440713793105,0.0
2019-09-07 22:18:00,13.316440713793105,0.0
2019-09-07 22:24:00,13.316440713793105,0.0
2019-09-07 22:30:00,13.316440713793105,0.0
2019-09-07 22:36:00,13.316440713793105,0.0
2019-09-07 22:42:00,13.316440713793105,0.0
2019-09-07 22:48:00,13.316440713793105,0.0
2019-09-07 22:54:00,13.316440713793105,0.0
2019-09-07 23:00:00,13.316440713793105,0.0
2019-09-07 23:06:00,13.316440713793105,0.0
2019-09-07 23:12:00,13.316440713793105,0.0
2019-09-07 23:18:00,13.316440713793105,0.0
2019-09-07 23:24:00,13.316440713793105,0.0
2019-09-07 23:30:00,13.316440713793105,0.0
2019-09-07 23:36:00,13.316440713793105,0.0
2019-09-07 23:42:00,13.316440713793105,0.0
2019-09-07 23:48:00,13.316440713793105,0.0
2019-09-07 23:54:00,13.316440713793105,0.0
2019-09-08 00:00:00,13.316440713793105,0.0
2019-09-08 00:06:00,13.316440713793105,0.0
2019-09-08 00:12:00,13.316440713793105,0.0
2019-09-08 00:18:00,13.316440713793105,0.0
2019-09-08 00:24:00,13.316440713793105,0.0
2019-09-08 00:30:00,13.316440713793105,0.0
2019-09-08 00:36:00,13.316440713793105,0.0
2019-09-08 00:42:00,13.316440713793105,0.0
2019-09-08 00:48:00,13.316440713793105,0.0
2019-09-08 00:54:00,13.316440713793105,0.0
2019-09-08 01:00:00,13.316440713793105,0.0
2019-09-08 01:06:00,13.316440713793105,0.0
2019-09-08 01:12:00,13.316440713793105,0.0
2019-09-08 01:18:00,13.316440713793105,0.0
2019-09-08 01:24:00,13.316440713793105,0.0
2019-09-08 01:30:00,13.316440713793105,0.0
2019-09-08 01:36:00,13.316440713793105,0.0
2019-09-08 01:42:00,13.316440713793105,0.0
2019-09-08 01:48:00,13.316440713793105,0.0
2019-09-08 01:54:00,13.316440713793105,0.0
2019-09-08 02:00:00,13.316440713793105,0.0
2019-09-08 02:06:00,13.316440713793105,0.0
2019-09-08 02:12:00,13.316440713793105,0.0
2019-09-08 02:18:00,13.316440713793105,0.0
2019-09-08 02:24:00,13.316440713793105,0.0
2019-09-08 02:30:00,13.316440713793105,0.0
2019-09-08 02:36:00,13.316440713793105,0.0
2019-09-08 02:42:00,13.316440713793105,0.0
2019-09-08 02:48:00,13.316440713793105,0.0
2019-09-08 02:54:00,13.316440713793105,0.0
2019-09-08 03:00:00,13.316440713793105,0.0
2019-09-08 03:06:00,13.316440713793105,0.0
2019-09-08 03:12:00,13.316440713793105,0.0
2019-09-08 03:18:00,13.316440713793105,0.0
2019-09-08 03:24:00,13.316440713793105,0.0
2019-09-08 03:30:00,13.316440713793105,0.0
2019-09-08 03:36:00,13.316440713793105,0.0
2019-09-08 03:42:00,13.316440713793105,0.0
2019-09-08 03:48:00,13.316440713793105,0.0
2019-09-08 03:54:00,13.316440713793105,0.0
2019-09-08 04:00:00,13.316440713793105,0.0
2019-09-08 04:06:00,13.316440713793105,0.0
2019-09-08 04:12:00,13.316440713793105,0.0
2019-09-08 04:18:00,13.316440713793105,0.0
2019-09-08 04:24:00,13.316440713793105,0.0
2019-09-08 04:30:00,13.316440713793105,0.0
2019-09-08 04:36:00,13.316440713793105,0.0
2019-09-08 04:42:00,13.316440713793105,0.0
2019-09-08 04:48:00,13.316440713793105,0.0
2019-09-08 04:54:00,13.316440713793105,0.0
2019-09-08 05:00:00,13.316440713793105,0.0
2019-09-08 05:06:00,13.316440713793105,0.0
2019-09-08 05:12:00,13.316440713793105,0.0
2019-09-08 05:18:00,13.316440713793105,0.0
2019-09-08 05:24:00,13.316440713793105,0.0
2019-09-08 05:30:00,13.316440713793105,0.0
2019-09-08 05:36:00,13.316440713793105,0.0
2019-09-08 05:42:00,13.316440713793105,0.0
2019-09-08 05:48:00,13.316440713793105,0.0
2019-09-08 05:54:00,13.316440713793105,0.0
2019-09-08 06:00:00,13.316440713793105,0.0
2019-09-08 06:06:00,13.316440713793105,0.0
2019-09-08 06:12:00,13.316440713793105,0.0
2019-09-08 06:18:00,13.316440713793105,0.0
2019-09-08 06:24:00,13.316440713793105,0.0
2019-09-08 06:30:00,13.316440713793105,0.0
2019-09-08 06:36:00,13.316440713793105,0.0
2019-09-08 06:42:00,13.316440713793105,0.0
2019-09-08 06:48:00,13.316440713793105,0.0
2019-09-08 06:54:00,13.316440713793105,0.0
2019-09-08 07:00:00,13.316440713793105,0.0
2019-09-08 07:06:00,13.316440713793105,0.0
2019-09-08 07:12:00,13.316440713793105,0.0
2019-09-08 07:18:00,13.316440713793105,0.0
2019-09-08 07:24:00,13.316440713793105,0.0
2019-09-08 07:30:00,13.316440713793105,0.0
2019-09-08 07:36:00,13.316440713793105,0.0
2019-09-08 07:42:00,13.316440713793105,0.0
2019-09-08 07:48:00,13.316440713793105,0.0
2019-09-08 07:54:00,13.316440713793105,0.0
2019-09-08 08:00:00,13.316440713793105,0.0
2019-09-08 08:06:00,13.316440713793105,0.0
2019-09-08 08:12:00,13.316440713793105,0.0
2019-09-08 08:18:00,13.316440713793105,0.0
2019-09-08 08:24:00,13.316440713793105,0.0
2019-09-08 08:30:00,13.316440713793105,0.0
2019-09-08 08:36:00,13.316440713793105,0.0
2019-09-08 08:42:00,13.316440713793105,0.0
2019-09-08 08:48:00,13.316440713793105,0.0
2019-09-08 08:54:00,13.316440713793105,0.0
2019-09-08 09:00:00,13.316440713793105,0.0
2019-09-08 09:06:00,13.316440713793105,0.0
2019-09-08 09:12:00,13.316440713793105,0.0
2019-09-08 09:18:00,13.316440713793105,0.0
2019-09-08 09:24:00,13.316440713793105,0.0
2019-09-08 09:30:00,13.316440713793105,0.0
2019-09-08 09:36:00,13.316440713793105,0.0
2019-09-08 09:42:00,13.316440713793105,0.0
2019-09-08 09:48:00,13.316440713793105,0.0
2019-09-08 09:54:00,13.316440713793105,0.0
2019-09-08 10:00:00,13.316440713793105,0.0
2019-09-08 10:06:00,13.316440713793105,0.0
2019-09-08 10:12:00,13.316440713793105,0.0
2019-09-08 10:18:00,13.316440713793105,0.0
2019-09-08 10:24:00,13.316440713793105,0.0
2019-09-08 10:30:00,13.316440713793105,0.0
2019-09-08 10:36:00,13.316440713793105,0.0
2019-09-08 10:42:00,13.316440713793105,0.0
2019-09-08 10:48:00,13.316440713793105,0.0
2019-09-08 10:54:00,13.316440713793105,0.0
2019-09-08 11:00:00,13.316440713793105,0.0
2019-09-08 11:06:00,13.316440713793105,0.0
2019-09-08 11:12:00,13.316440713793105,0.0
2019-09-08 11:18:00,13.316440713793105,0.0
2019-09-08 11:24:00,13.316440713793105,0.0
2019-09-08 11:30:00,13.316440713793105,0.0
2019-09-08 11:36:00,13.316440713793105,0.0
2019-09-08 11:42:00,13.316440713793105,0.0
2019-09-08 11:48:00,13.316440713793105,0.0
2019-09-08 11:54:00,13.316440713793105,0.0
2019-09-08 12:00:00,13.316440713793105,0.0
2019-09-08 12:06:00,13.316440713793105,0.0
2019-09-08 12:12:00,13.316440713793105,0.0
2019-09-08 12:18:00,13.316440713793105,0.0
2019-09-08 12:24:00,13.316440713793105,0.0
2019-09-08 12:30:00,13.316440713793105,0.0
2019-09-08 12:36:00,13.316440713793105,0.0
2019-09-08 12:42:00,13.316440713793105,0.0
2019-09-08 12:48:00,13.316440713793105,0.0
2019-09-08 12:54:00,13.316440713793105,0.0
2019-09-08 13:00:00,13.316440713793105,0.0
2019-09-08 13:06:00,13.316440713793105,0.0
2019-09-08 13:12:00,13.316440713793105,0.0
2019-09-08 13:18:00,13.316440713793105,0.0
2019-09-08 13:24:00,13.316440713793105,0.0
2019-09-08 13:30:00,13.316440713793105,0.0
2019-09-08 13:36:00,13.316440713793105,0.0
2019-09-08 13:42:00,13.316440713793105,0.0
2019-09-08 13:48:00,13.316440713793105,0.0
2019-09-08 13:54:00,13.316440713793105,0.0
2019-09-08 14:00:00,0.8324997137931033,0.0
2019-09-08 14:06:00,13.316440713793105,0.0
2019-09-08 14:12:00,13.316440713793105,0.0
2019-09-08 14:18:00,13.316440713793105,0.0
2019-09-08 14:24:00,13.316440713793105,0.0
2019-09-08 14:30:00,13.316440713793105,0.0
2019-09-08 14:36:00,13.316440713793105,0.0
2019-09-08 14:42:00,13.316440713793105,0.0
2019-09-08 14:48:00,0.8324997137931033,0.0
2019-09-08 14:54:00,0.8324997137931033,0.0
2019-09-08 15:00:00,0.8324997137931033,0.0
2019-09-08 15:06:00,0.8324997137931033,0.0
2019-09-08 15:12:00,0.8324997137931033,0.0
2019-09-08 15:18:00,0.8324997137931033,0.0
2019-09-08 15:24:00,13.316440713793105,0.0
2019-09-08 15:30:00,13.316440713793105,0.0
2019-09-08 15:36:00,13.316440713793105,0.0
2019-09-08 15:42:00,13.316440713793105,0.0
2019-09-08 15:48:00,13.316440713793105,0.0
2019-09-08 15:54:00,13.316440713793105,0.0
2019-09-08 16:00:00,13.316440713793105,0.0
2019-09-08 16:06:00,0.8324997137931033,0.0
2019-09-08 16:12:00,0.8324997137931033,0.0
2019-09-08 16:18:00,0.8324997137931033,0.0
2019-09-08 16:24:00,0.8324997137931033,0.0
2019-09-08 16:30:00,0.8324997137931033,0.0
2019-09-08 16:36:00,0.8324997137931033,0.0
2019-09-08 16:42:00,0.8324997137931033,0.0
2019-09-08 16:48:00,0.8324997137931033,0.0
2019-09-08 16:54:00,0.8324997137931033,0.0
2019-09-08 17:00:00,0.8324997137931033,0.0
2019-09-08 17:06:00,13.316440713793105,0.0
2019-09-08 17:12:00,13.316440713793105,0.0
2019-09-08 17:18:00,13.316440713793105,0.0
2019-09-08 17:24:00,13.316440713793105,0.0
2019-09-08 17:30:00,0.8324997137931033,0.0
2019-09-08 17:36:00,0.8324997137931033,0.0
2019-09-08 17:42:00,0.8324997137931033,0.0
2019-09-08 17:48:00,0.8324997137931033,0.0
2019-09-08 17:54:00,0.8324997137931033,0.0
2019-09-08 18:00:00,0.8324997137931033,0.0
2019-09-08 18:06:00,0.8324997137931033,0.0
2019-09-08 18:12:00,0.8324997137931033,0.0
2019-09-08 18:18:00,0.8324997137931033,0.0
2019-09-08 18:24:00,0.8324997137931033,0.0
2019-09-08 18:30:00,0.8324997137931033,0.0
2019-09-08 18:36:00,13.316440713793105,0.0
2019-09-08 18:42:00,13.316440713793105,0.0
2019-09-08 18:48:00,13.316440713793105,0.0
2019-09-08 18:54:00,13.316440713793105,0.0
2019-09-08 19:00:00,13.316440713793105,0.0
2019-09-08 19:06:00,13.316440713793105,0.0
2019-09-08 19:12:00,13.316440713793105,0.0
2019-09-08 19:18:00,0.8324997137931033,0.0
2019-09-08 19:24:00,0.8324997137931033,0.0
2019-09-08 19:30:00,0.8324997137931033,0.0
2019-09-08 19:36:00,0.8324997137931033,0.0
2019-09-08 19:42:00,0.8324997137931033,0.0
2019-09-08 19:48:00,0.8324997137931033,0.0
2019-09-08 19:54:00,0.8324997137931033,0.0
2019-09-08 20:00:00,0.8324997137931033,0.0
2019-09-08 20:06:00,0.8324997137931033,0.0
2019-09-08 20:12:00,13.316440713793105,0.0
2019-09-08 20:18:00,13.316440713793105,0.0
2019-09-08 20:24:00,13.316440713793105,0.0
2019-09-08 20:30:00,13.316440713793105,0.0
2019-09-08 20:36:00,13.316440713793105,0.0
2019-09-08 20:42:00,13.316440713793105,0.0
2019-09-08 20:48:00,13.316440713793105,0.0
2019-09-08 20:54:00,13.316440713793105,0.0
2019-09-08 21:00:00,13.316440713793105,0.0
2019-09-08 21:06:00,13.316440713793105,0.0
2019-09-08 21:12:00,13.316440713793105,0.0
2019-09-08 21:18:00,13.316440713793105,0.0
2019-09-08 21:24:00,13.316440713793105,0.0
2019-09-08 21:30:00,13.316440713793105,0.0
2019-09-08 21:36:00,13.316440713793105,0.0
2019-09-08 21:42:00,13.316440713793105,0.0
2019-09-08 21:48:00,13.316440713793105,0.0
2019-09-08 21:54:00,13.316440713793105,0.0
2019-09-08 22:00:00,13.316440713793105,0.0
2019-09-08 22:06:00,13.316440713793105,0.0
2019-09-08 22:12:00,13.316440713793105,0.0
2019-09-08 22:18:00,13.316440713793105,0.0
2019-09-08 22:24:00,13.316440713793105,0.0
2019-09-08 22:30:00,13.316440713793105,0.0
2019-09-08 22:36:00,13.316440713793105,0.0
2019-09-08 22:42:00,13.316440713793105,0.0
2019-09-08 22:48:00,13.316440713793105,0.0
2019-09-08 22:54:00,13.316440713793105,0.0
2019-09-08 23:00:00,13.316440713793105,0.0
2019-09-08 23:06:00,13.316440713793105,0.0
2019-09-08 23:12:00,0.8324997137931033,0.0
2019-09-08 23:18:00,0.8324997137931033,0.0
2019-09-08 23:24:00,0.8324997137931033,0.0
2019-09-08 23:30:00,0.8324997137931033,0.0
2019-09-08 23:36:00,0.8324997137931033,0.0
2019-09-08 23:42:00,0.8324997137931033,0.0
2019-09-08 23:48:00,0.8324997137931033,0.0
2019-09-08 23:54:00,0.8324997137931033,0.0
2019-09-09 00:00:00,0.8324997137931033,0.0
2019-09-09 00:06:00,13.316440713793105,0.0
2019-09-09 00:12:00,0.8324997137931033,0.0
2019-09-09 00:18:00,0.8324997137931033,0.0
2019-09-09 00:24:00,0.8324997137931033,0.0
